,Qsd,Q
0,0.0178192292189178,0.12579851656589733
1,0.018648040497504657,0.12914912233669876
2,0.019120418507016276,0.13300901835548343
3,0.018286858662672587,0.12997892169826836
4,0.01788798496075629,0.12466540849783443
5,0.01896750644696911,0.1340807888581154
6,0.017961420948404288,0.12501326057700607
7,,
8,0.017881631424474114,0.1269111860842087
9,0.018403327248961366,0.12813854073337155
